lead_date,lead_id,partner_id,subpartner_id,subpartner_name,lost_reason,source_country_short_name,source_country,state,state_updated,city_name,country_name,partner_state,repeat,repeat_all,singular_id
"July 23, 2025","3,086,250","63,645","63,645",University College London,Parent lead already present,PH,Philippines,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,224,223","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"September 5, 2025","3,208,765","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,957","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 18, 2025","3,240,110","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 1, 2025","3,107,645","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,995","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 15, 2025","3,142,790","63,645","63,645",University College London,Parent lead already present,CM,Cameroon,lost,lost,London,United Kingdom,repeat,true,true,
"September 14, 2025","3,229,663","63,645","63,645",University College London,Booked a private accommodation,US,United States,lost,lost,Wembley,United Kingdom,not_booked,false,true,
"October 7, 2025","3,269,980","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"August 20, 2025","3,160,073","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 8, 2025","3,124,877","63,645","63,645",University College London,Not responded,FR,France,lost,lost,London,United Kingdom,not_booked,false,false,
"July 21, 2025","3,082,837","63,645","63,645",University College London,Not responded,HK,Hong Kong,lost,lost,London,United Kingdom,not_booked,false,false,
"August 17, 2025","3,150,637","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"October 17, 2025","3,279,433","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,165,152","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,141,837","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"July 29, 2025","3,099,927","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 13, 2025","3,227,639","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 4, 2025","3,114,225","63,645","63,645",University College London,Junk Lead,SA,Saudi Arabia,lost,lost,London,United Kingdom,not_booked,false,false,
"August 21, 2025","3,166,615","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,237,963","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,Wembley,United Kingdom,not_booked,false,false,
"September 10, 2025","3,221,060","63,645","63,645",University College London,Parent lead already present,EG,Egypt,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,796","63,645","63,645",University College London,Parent lead already present,,,lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 19, 2025","3,079,487","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,027","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,140,918","63,645","63,645",University College London,Booked on Campus,ES,Spain,lost,lost,,,not_booked,false,false,
"August 16, 2025","3,148,762","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 4, 2025","3,205,754","63,645","63,645",University College London,,GB,United Kingdom,won,won,Dublin 7,Ireland,booked,false,false,
"July 25, 2025","3,091,831","63,645","63,645",University College London,Enquired just for cashback/offers,LY,Libya,lost,lost,London,United Kingdom,not_booked,false,false,
"September 2, 2025","3,199,549","63,645","63,645",University College London,Junk Lead,HU,Hungary,lost,lost,London,United Kingdom,not_booked,false,false,
"August 16, 2025","3,146,383","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,296","63,645","63,645",University College London,Parent lead already present,KZ,Kazakhstan,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,665","63,645","63,645",University College London,Parent lead already present,VN,Viet Nam,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,164,271","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 8, 2025","3,123,509","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 15, 2025","3,069,197","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"August 19, 2025","3,158,047","63,645","63,645",University College London,Not a Student,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"September 1, 2025","3,195,992","63,645","63,645",University College London,Not responded,CN,China,lost,lost,London,United Kingdom,not_booked,false,false,
"July 23, 2025","3,086,019","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,154,902","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"August 8, 2025","3,125,615","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"August 23, 2025","3,171,048","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 18, 2025","3,152,486","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,372","63,645","63,645",University College London,Booked on Campus,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 17, 2025","3,149,986","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,176,851","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,522","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 13, 2025","3,227,350","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"July 29, 2025","3,099,940","63,645","63,645",University College London,Parent lead already present,KZ,Kazakhstan,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,162,951","63,645","63,645",University College London,Junk Lead,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 16, 2025","3,146,155","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 27, 2025","3,182,125","63,645","63,645",University College London,Parent lead already present,SA,Saudi Arabia,lost,lost,London,United Kingdom,repeat,true,true,
"August 11, 2025","3,130,751","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 7, 2025","3,122,260","63,645","63,645",University College London,Parent lead already present,IR,Iran (Islamic Republic of),lost,lost,London,United Kingdom,repeat,true,true,
"August 11, 2025","3,132,190","63,645","63,645",University College London,Number not Reachable,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 26, 2025","3,180,554","63,645","63,645",University College London,Not serving in that region,,,lost,lost,London,United Kingdom,not_booked,false,true,
"August 27, 2025","3,183,593","63,645","63,645",University College London,Budget too low,NG,Nigeria,lost,lost,London,United Kingdom,not_booked,false,false,
"August 27, 2025","3,184,951","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,164,994","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"July 19, 2025","3,078,996","63,645","63,645",University College London,Parent lead already present,MV,Maldives,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,167,817","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"September 8, 2025","3,213,771","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,550","63,645","63,645",University College London,Parent lead already present,EG,Egypt,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,160,858","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"August 31, 2025","3,193,899","63,645","63,645",University College London,,HK,Hong Kong,won,won,London,United Kingdom,booked,false,false,
"August 15, 2025","3,144,892","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
